Rk,Player,Pos,Age,Tm,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,Player-additional,Rk,Player,Pos,Age,Tm,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,Player-additional,ORtg,DRtg,Player-additional,Rk,Player,Pos,Age,Tm,G,MP,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,,OWS,DWS,WS,WS/48,,OBPM,DBPM,BPM,VORP,Player-additional,Rk,Player,Pos,Age,Tm,G,MP,PG%,SG%,SF%,PF%,C%,OnCourt,On-Off,BadPass,LostBall,Shoot,Off.,Shoot,Off.,PGA,And1,Blkd,-9999,Rk,Player,Pos,Age,Tm,G,MP,FG%,Dist.,,2P,0-3,10-Mar,16-Oct,16-3P,3P,,2P,0-3,10-Mar,16-Oct,16-3P,3P,,2P,3P,,%FGA,#,,%3PA,3P%,,Att.,#,-9999
9,Ray Allen*,SG,35,BOS,80,80,36.1,6,12.2,0.491,2.1,4.7,0.444,3.9,7.5,0.52,0.577,2.4,2.7,0.881,0.6,2.8,3.4,2.7,1,0.2,1.5,1.8,16.5,allenra02,9,Ray Allen*,SG,35,BOS,80,80,2890,6,12.2,0.491,2.1,4.7,0.444,3.9,7.5,0.52,2.4,2.7,0.881,0.6,2.8,3.4,2.7,1,0.2,1.5,1.8,16.5,allenra02,116,104,allenra02,9,Ray Allen*,SG,35,BOS,80,2890,16.4,0.615,0.387,0.224,2.3,9,5.8,12.7,1.4,0.4,9.8,19.8,,5.8,4.2,10,0.166,,2.3,0.6,2.9,3.6,allenra02,9,Ray Allen*,SG,35,BOS,80,2890,2%,95%,3%,,,8.3,8.3,56,38,67,15,59,7,461,17,35,allenra02,9,Ray Allen*,SG,35,BOS,80,2890,0.491,16.3,,0.613,0.173,0.085,0.121,0.235,0.387,,0.52,0.651,0.482,0.458,0.47,0.444,,0.622,0.958,,0.015,14,,0.392,0.514,,0,0,allenra02
10,Tony Allen,SG,29,MEM,72,31,20.8,3.5,6.8,0.51,0.1,0.3,0.174,3.4,6.5,0.527,0.514,1.9,2.5,0.753,1,1.7,2.7,1.4,1.8,0.6,1.2,2.2,8.9,allento01,10,Tony Allen,SG,29,MEM,72,31,1494,6,11.9,0.51,0.1,0.6,0.174,6,11.3,0.527,3.3,4.4,0.753,1.7,3,4.7,2.5,3.1,1.1,2.1,3.9,15.5,allento01,110,101,allento01,10,Tony Allen,SG,29,MEM,72,1494,18.4,0.562,0.047,0.37,5.5,9.9,7.7,10.9,4.5,2.4,13.1,19.9,,2,2.7,4.7,0.152,,0.1,3.5,3.6,2.1,allento01,10,Tony Allen,SG,29,MEM,72,1494,19%,81%,,,,4,2.6,34,28,70,12,88,8,219,18,36,allento01,10,Tony Allen,SG,29,MEM,72,1494,0.51,6.4,,0.953,0.545,0.234,0.049,0.126,0.047,,0.527,0.672,0.357,0.292,0.306,0.174,,0.575,1,,0.079,36,,0.565,0.231,,1,0,allento01
11,Al-Farouq Aminu,SF,20,LAC,81,14,17.9,2,5,0.394,0.6,1.8,0.315,1.4,3.2,0.437,0.45,1.1,1.5,0.773,0.9,2.4,3.3,0.7,0.7,0.3,1.3,1.5,5.6,aminual01,11,Al-Farouq Aminu,SF,20,LAC,81,14,1452,4,10.1,0.394,1.1,3.5,0.315,2.9,6.5,0.437,2.3,3,0.773,1.9,4.8,6.6,1.5,1.5,0.6,2.6,3,11.3,aminual01,94,108,aminual01,11,Al-Farouq Aminu,SF,20,LAC,81,1452,9.6,0.499,0.352,0.293,6.1,15.4,10.8,6.4,2.1,1.3,18.3,17.3,,-0.8,1.4,0.7,0.022,,-2.7,-0.1,-2.8,-0.3,aminual01,11,Al-Farouq Aminu,SF,20,LAC,81,1452,,,88%,12%,,-7.3,-5.8,47,31,64,16,56,4,132,12,37,aminual01,11,Al-Farouq Aminu,SF,20,LAC,81,1452,0.394,13,,0.648,0.315,0.175,0.037,0.121,0.352,,0.437,0.578,0.423,0.067,0.204,0.315,,0.443,0.978,,0.081,27,,0.385,0.291,,1,0,aminual01
12,Lou Amundson,PF,28,GSW,46,7,15,1.8,4,0.454,0,0,,1.8,4,0.454,0.454,0.7,1.9,0.391,1.8,2.3,4,0.4,0.3,0.7,0.5,1.9,4.3,amundlo01,12,Lou Amundson,PF,28,GSW,46,7,691,4.3,9.5,0.454,0,0,,4.3,9.5,0.454,1.8,4.5,0.391,4.2,5.4,9.6,0.9,0.7,1.7,1.3,4.5,10.4,amundlo01,101,110,amundlo01,12,Lou Amundson,PF,28,GSW,46,691,11.5,0.452,0,0.475,13,17.4,15.2,3.5,1,3.6,9.8,15.7,,0.2,0.5,0.6,0.044,,-3.1,-1.4,-4.5,-0.4,amundlo01,12,Lou Amundson,PF,28,GSW,46,691,,,12%,79%,8%,-6,-4,5,11,51,6,39,6,37,9,16,amundlo01,12,Lou Amundson,PF,28,GSW,46,691,0.454,4.3,,1,0.617,0.23,0.087,0.066,0,,0.454,0.575,0.19,0.313,0.417,,,0.566,,,0.082,15,,,,,0,0,amundlo01
13,Chris Andersen,C,32,DEN,45,0,16.3,1.8,3,0.599,0,0,0,1.8,3,0.603,0.599,1.9,3,0.637,1.7,3.2,4.9,0.4,0.5,1.3,0.6,1.8,5.6,anderch01,13,Chris Andersen,C,32,DEN,45,0,732,4,6.7,0.599,0,0,0,4,6.7,0.603,4.2,6.6,0.637,3.7,7.1,10.8,1,1.1,2.9,1.2,3.9,12.3,anderch01,129,102,anderch01,13,Chris Andersen,C,32,DEN,45,732,19,0.636,0.007,0.985,12.2,22.1,17.3,4,1.6,6,11.3,13.5,,1.9,1.2,3.2,0.207,,1.2,1.8,3,0.9,anderch01,13,Chris Andersen,C,32,DEN,45,732,,,1%,13%,86%,6.4,1.6,9,5,54,3,52,8,45,13,16,anderch01,13,Chris Andersen,C,32,DEN,45,732,0.599,4.2,,0.993,0.774,0.088,0.073,0.058,0.007,,0.603,0.67,0.333,0.1,0.75,0,,0.732,,,0.27,33,,0,,,1,0,anderch01
14,David Andersen,PF,30,TOT,40,0,9.3,1.4,3,0.463,0.2,0.6,0.348,1.2,2.5,0.49,0.496,0.4,0.6,0.636,0.5,1.6,2.1,0.3,0.1,0.2,0.6,1,3.4,anderda03,14,David Andersen,PF,30,TOT,40,0,373,5.4,11.7,0.463,0.8,2.2,0.348,4.6,9.5,0.49,1.4,2.1,0.636,1.9,6.2,8.1,1.3,0.5,0.9,2.1,3.9,12.9,anderda03,97,108,anderda03,14,David Andersen,PF,30,TOT,40,373,10.9,0.513,0.19,0.182,6.4,21,13.6,5.6,0.7,2,14.4,19.1,,-0.1,0.3,0.3,0.032,,-2.8,-0.7,-3.4,-0.1,anderda03,14,David Andersen,PF,30,TOT,40,373,,,,58%,42%,0.5,2.9,5,9,13,3,9,2,28,2,11,anderda03,14,David Andersen,PF,30,TOT,40,373,0.463,16.3,,0.81,0.099,0.116,0.099,0.496,0.19,,0.49,0.5,0.286,0.667,0.5,0.348,,0.75,1,,0.008,1,,0,,,0,0,anderda03
14,David Andersen,PF,30,TOR,11,0,13.6,2.1,4.3,0.489,0.3,0.9,0.3,1.8,3.4,0.541,0.521,0.6,0.6,1,0.7,2.4,3.1,0.6,0.3,0.3,0.7,1,5.1,anderda03,14,David Andersen,PF,30,TOR,11,0,150,5.5,11.3,0.489,0.7,2.4,0.3,4.8,8.9,0.541,1.7,1.7,1,1.9,6.2,8.2,1.7,0.7,0.7,1.9,2.6,13.4,anderda03,107,112,anderda03,14,David Andersen,PF,30,TOR,11,150,13.8,0.559,0.213,0.149,6.2,21.1,13.4,7.3,1,1.5,13.8,17.3,,0.1,0.1,0.2,0.063,,0,-0.5,-0.5,0.1,anderda03,14,David Andersen,PF,30,TOR,11,150,,,,26%,74%,8.4,15.9,1,5,4,0,3,0,14,1,5,anderda03,14,David Andersen,PF,30,TOR,11,150,0.489,16.4,,0.787,0.106,0.106,0.128,0.447,0.213,,0.541,0.4,0.2,0.667,0.619,0.3,,0.7,1,,0.021,1,,0,,,0,0,anderda03
14,David Andersen,PF,30,NOH,29,0,7.7,1.1,2.6,0.446,0.2,0.4,0.385,1,2.1,0.459,0.48,0.2,0.5,0.467,0.4,1.3,1.7,0.2,0.1,0.2,0.5,1,2.7,anderda03,14,David Andersen,PF,30,NOH,29,0,223,5.3,11.9,0.446,0.8,2.1,0.385,4.5,9.8,0.459,1.1,2.4,0.467,1.9,6.1,8.1,1,0.3,1,2.3,4.7,12.6,anderda03,90,106,anderda03,14,David Andersen,PF,30,NOH,29,223,8.9,0.484,0.176,0.203,6.5,20.9,13.6,4.5,0.5,2.2,14.8,20.2,,-0.2,0.3,0.1,0.012,,-4.6,-0.8,-5.4,-0.2,anderda03,14,David Andersen,PF,30,NOH,29,223,,,,79%,21%,-4.8,-5.9,4,4,9,3,6,2,14,1,6,anderda03,14,David Andersen,PF,30,NOH,29,223,0.446,16.3,,0.824,0.095,0.122,0.081,0.527,0.176,,0.459,0.571,0.333,0.667,0.436,0.385,,0.786,1,,0,0,,0,,,0,0,anderda03
15,James Anderson,SF,21,SAS,26,2,11,1.2,3.1,0.383,0.7,1.8,0.391,0.5,1.3,0.371,0.494,0.5,0.7,0.778,0.1,0.8,0.9,0.7,0.1,0.2,0.5,0.9,3.6,anderja01,15,James Anderson,SF,21,SAS,26,2,286,3.9,10.2,0.383,2.3,5.8,0.391,1.6,4.4,0.371,1.8,2.3,0.778,0.3,2.6,2.9,2.3,0.4,0.8,1.6,3,11.8,anderja01,102,110,anderja01,15,James Anderson,SF,21,SAS,26,286,8.5,0.529,0.568,0.222,0.8,8.3,4.7,9.2,0.5,1.5,12.8,16.4,,0.1,0.2,0.3,0.051,,-1.1,-0.6,-1.7,0,anderja01,15,James Anderson,SF,21,SAS,26,286,,25%,73%,2%,,-7.8,-15.4,3,5,17,2,9,4,40,2,6,anderja01,15,James Anderson,SF,21,SAS,26,286,0.383,17.9,,0.432,0.198,0.049,0.062,0.123,0.568,,0.371,0.313,0.25,0.4,0.5,0.391,,0.692,0.944,,0.025,2,,0.37,0.529,,0,0,anderja01
16,Ryan Anderson,PF,22,ORL,64,14,22.3,3.5,8.2,0.43,2.1,5.3,0.393,1.4,2.9,0.5,0.558,1.5,1.8,0.812,2,3.5,5.5,0.8,0.5,0.6,0.8,2.1,10.6,anderry01,16,Ryan Anderson,PF,22,ORL,64,14,1424,5.7,13.3,0.43,3.4,8.6,0.393,2.3,4.7,0.5,2.4,3,0.812,3.3,5.7,9,1.3,0.8,1,1.2,3.5,17.2,anderry01,122,102,anderry01,16,Ryan Anderson,PF,22,ORL,64,1424,19,0.591,0.65,0.223,10.8,18.1,14.5,6.2,1.1,2.1,7.8,20.4,,4,2.5,6.4,0.216,,4.2,0.4,4.6,2.4,anderry01,16,Ryan Anderson,PF,22,ORL,64,1424,,,1%,67%,33%,9.2,4.8,21,11,73,8,52,9,124,10,25,anderry01,16,Ryan Anderson,PF,22,ORL,64,1424,0.43,17.9,,0.35,0.242,0.059,0.01,0.04,0.65,,0.5,0.606,0.258,0.2,0.286,0.393,,0.424,0.985,,0.046,21,,0.246,0.286,,1,0,anderry01
17,Carmelo Anthony,SF,26,TOT,77,77,35.7,8.9,19.5,0.455,1.2,3.3,0.378,7.6,16.3,0.47,0.487,6.6,7.9,0.838,1.5,5.8,7.3,2.9,0.9,0.6,2.7,2.9,25.6,anthoca01,17,Carmelo Anthony,SF,26,TOT,77,77,2751,9,19.7,0.455,1.2,3.3,0.378,7.7,16.4,0.47,6.6,7.9,0.838,1.5,5.8,7.4,2.9,0.9,0.6,2.7,2.9,25.8,anthoca01,109,108,anthoca01,17,Carmelo Anthony,SF,26,TOT,77,2751,21.7,0.557,0.167,0.403,5,18.3,11.8,14.7,1.2,1.3,10.4,32,,5.4,2.5,7.9,0.138,,3.2,-1.2,1.9,2.7,anthoca01,17,Carmelo Anthony,SF,26,TOT,77,2751,,1%,81%,19%,,3.5,-0.5,68,52,86,50,277,12,517,68,108,anthoca01,17,Carmelo Anthony,SF,26,TOT,77,2751,0.455,12.4,,0.833,0.321,0.101,0.124,0.286,0.167,,0.47,0.594,0.309,0.353,0.44,0.378,,0.418,0.842,,0.037,53,,0.171,0.372,,2,0,anthoca01
17,Carmelo Anthony,SF,26,DEN,50,50,35.5,8.7,19.3,0.452,0.8,2.5,0.333,7.9,16.8,0.47,0.474,6.9,8.3,0.823,1.5,6.1,7.6,2.8,0.9,0.6,2.8,2.7,25.2,anthoca01,17,Carmelo Anthony,SF,26,DEN,50,50,1774,8.9,19.6,0.452,0.9,2.6,0.333,8,17.1,0.47,7,8.5,0.823,1.6,6.2,7.8,2.8,0.9,0.6,2.9,2.7,25.5,anthoca01,107,107,anthoca01,17,Carmelo Anthony,SF,26,DEN,50,1774,21.2,0.547,0.13,0.431,5.2,19.3,12.4,14.3,1.2,1.3,11,32.5,,2.8,1.9,4.7,0.127,,2.4,-1,1.4,1.5,anthoca01,17,Carmelo Anthony,SF,26,DEN,50,1774,,,77%,23%,,4.4,-1.2,46,37,53,32,190,9,334,42,87,anthoca01,17,Carmelo Anthony,SF,26,DEN,50,1774,0.452,11.7,,0.87,0.353,0.098,0.116,0.303,0.13,,0.47,0.566,0.326,0.366,0.444,0.333,,0.441,0.929,,0.044,41,,0.167,0.333,,1,0,anthoca01
17,Carmelo Anthony,SF,26,NYK,27,27,36.2,9.1,19.9,0.461,2,4.6,0.424,7.2,15.2,0.472,0.51,6.1,7,0.872,1.5,5.2,6.7,3,0.9,0.6,2.4,3.3,26.3,anthoca01,17,Carmelo Anthony,SF,26,NYK,27,27,977,9.1,19.8,0.461,2,4.6,0.424,7.1,15.1,0.472,6,6.9,0.872,1.5,5.2,6.7,3,0.9,0.6,2.4,3.3,26.2,anthoca01,114,111,anthoca01,17,Carmelo Anthony,SF,26,NYK,27,977,22.8,0.575,0.233,0.351,4.8,16.5,10.6,15.3,1.3,1.1,9.4,31,,2.6,0.6,3.2,0.157,,4.6,-1.7,2.9,1.2,anthoca01,17,Carmelo Anthony,SF,26,NYK,27,977,,2%,87%,11%,,1.7,0.8,22,15,33,18,87,3,183,26,21,anthoca01,17,Carmelo Anthony,SF,26,NYK,27,977,0.461,13.8,,0.767,0.265,0.106,0.14,0.256,0.233,,0.472,0.662,0.281,0.333,0.431,0.424,,0.371,0.774,,0.022,12,,0.176,0.409,,1,0,anthoca01
18,Joel Anthony,C,28,MIA,75,11,19.5,0.7,1.3,0.535,0,0,,0.7,1.3,0.535,0.535,0.6,1,0.644,1.4,2.2,3.5,0.3,0.1,1.2,0.5,2.6,2,anthojo01,18,Joel Anthony,C,28,MIA,75,11,1463,1.3,2.4,0.535,0,0,,1.3,2.4,0.535,1.2,1.8,0.644,2.6,4,6.5,0.6,0.2,2.3,0.9,4.8,3.8,anthojo01,120,104,anthojo01,18,Joel Anthony,C,28,MIA,75,1463,7.3,0.583,0,0.737,9,12.4,10.8,2.2,0.4,5,21.5,5.3,,1.2,2.1,3.3,0.107,,-3.2,1.6,-1.6,0.2,anthojo01,18,Joel Anthony,C,28,MIA,75,1463,,,,3%,97%,7,-2.6,7,6,123,15,21,7,55,1,13,anthojo01,18,Joel Anthony,C,28,MIA,75,1463,0.535,4.5,,1,0.495,0.404,0.091,0.01,0,,0.535,0.653,0.4,0.556,0,,,0.66,,,0.172,14,,,,,0,0,anthojo01
